31.447540000,-83.530460000,94.0,340.6,3500.7491,68.24,
31.448170000,-83.530620000,94.3,347.8,3500.8206,71.49,
31.448940000,-83.530680000,96.9,356.2,3500.9061,85.57,
31.464640000,-83.529740000,100.0,2.9,3502.6492,1743.07,
31.465880000,-83.529540000,100.0,7.8,3502.7880,138.80,
31.466890000,-83.529270000,101.3,12.8,3502.9029,114.89,
31.467940000,-83.528890000,103.0,17.2,3503.0248,121.89,
31.469380000,-83.528180000,105.9,22.8,3503.1981,173.34,
31.470340000,-83.527540000,106.5,29.6,3503.3207,122.59,
31.471130000,-83.526900000,108.1,34.6,3503.4273,106.64,
31.479220000,-83.518940000,115.0,40.0,3504.6007,1173.36,
31.480380000,-83.517870000,117.8,38.2,3504.7647,163.95,
31.481060000,-83.517350000,117.9,33.1,3504.8548,90.15,
31.482210000,-83.516660000,116.0,27.1,3504.9982,143.38,
31.483400000,-83.516140000,115.0,20.4,3505.1391,140.89,
31.484420000,-83.515860000,115.8,13.2,3505.2553,116.18,
31.485460000,-83.515660000,116.9,9.3,3505.3721,116.87,
31.487260000,-83.515570000,118.1,2.4,3505.5719,199.76,
31.512310000,-83.515000000,111.7,1.1,3508.3499,2778.02,
31.513620000,-83.515130000,109.0,355.2,3508.4957,145.77,
31.514250000,-83.515270000,108.0,349.3,3508.5668,71.11,
31.514680000,-83.515430000,107.1,342.4,3508.6168,50.04,
31.515310000,-83.515680000,106.6,341.3,3508.6906,73.78,
31.516630000,-83.516360000,102.7,336.3,3508.8506,159.98,
31.558250000,-83.538500000,103.3,335.6,3513.9218,5071.16,
31.559270000,-83.539180000,104.4,330.4,3514.0520,130.23,
31.568910000,-83.546430000,115.0,327.4,3515.3233,1271.32,
31.570240000,-83.547250000,115.0,332.3,3515.4901,166.75,
31.571000000,-83.547660000,115.0,335.3,3515.5829,92.82,
31.591670000,-83.558230000,103.0,336.5,3518.0847,2501.87,
31.613920000,-83.566930000,115.0,341.6,3520.6863,2601.56,
31.614810000,-83.567310000,115.8,340.0,3520.7914,105.06,
31.616020000,-83.567950000,115.0,335.8,3520.9386,147.27,
31.617600000,-83.569040000,112.0,329.6,3521.1421,203.44,
31.662430000,-83.605050000,113.7,325.6,3527.1734,6031.35,
31.688820000,-83.626220000,118.0,325.7,3530.7220,3548.54,
31.690040000,-83.627160000,121.0,326.8,3530.8840,161.99,
31.690790000,-83.627660000,121.9,330.4,3530.9797,95.72,
31.692310000,-83.628480000,120.5,335.3,3531.1653,185.61,
31.721320000,-83.641210000,130.0,339.5,3534.6009,3435.57,
31.722490000,-83.641750000,129.3,338.6,3534.7403,139.46,
31.724070000,-83.642690000,128.6,333.2,3534.9369,196.54,
31.749920000,-83.662350000,111.6,327.1,3538.3554,3418.56,
31.795890000,-83.697510000,112.8,327.0,3544.4443,6088.91,
31.803230000,-83.703170000,115.0,326.8,3545.4189,974.52,
31.805440000,-83.704830000,118.6,327.4,3545.7100,291.13,
31.806270000,-83.705410000,120.2,329.3,3545.8172,107.17,
31.807020000,-83.705850000,119.7,333.5,3545.9102,93.02,
31.808620000,-83.706620000,115.2,337.8,3546.1020,191.81,
31.810370000,-83.707200000,111.7,344.3,3546.3037,201.67,
31.826900000,-83.711500000,110.4,347.5,3548.1812,1877.58,
31.858590000,-83.719870000,118.0,347.4,3551.7834,3602.12,
31.877280000,-83.726510000,125.6,343.2,3553.9489,2165.59,
31.892160000,-83.731600000,124.1,343.8,3555.6678,1718.81,
31.894320000,-83.732390000,126.7,342.7,3555.9187,250.90,
31.923060000,-83.744160000,100.0,340.8,3559.2944,3375.70,
31.927290000,-83.745930000,102.7,340.4,3559.7924,498.02,
31.928830000,-83.746420000,100.0,344.9,3559.9693,176.94,
31.930270000,-83.746750000,99.0,349.0,3560.1320,162.70,
31.959440000,-83.751360000,108.9,352.4,3563.3958,3263.78,
31.963340000,-83.751920000,109.6,353.1,3563.8315,435.68,
31.974850000,-83.753810000,100.2,352.1,3565.1202,1288.74,
32.014920000,-83.760160000,94.0,352.3,3569.6038,4483.57,
32.021510000,-83.761140000,100.0,352.8,3570.3404,736.59,
32.035590000,-83.763380000,103.0,352.3,3571.9159,1575.57,
32.037140000,-83.763580000,103.0,353.8,3572.0888,172.91,
32.038600000,-83.763680000,103.0,356.7,3572.2510,162.17,
32.040410000,-83.763700000,103.0,359.5,3572.4517,200.72,
32.109860000,-83.762780000,109.0,0.6,3580.1534,7701.67,
32.111980000,-83.762660000,109.7,2.7,3580.3888,235.36,
32.113940000,-83.762390000,112.0,6.7,3580.6076,218.83,
32.168740000,-83.752940000,122.0,8.3,3586.7494,6141.79,
32.171840000,-83.752300000,124.0,9.9,3587.0984,349.02,
32.189080000,-83.748230000,115.7,11.3,3589.0483,1949.89,
32.192470000,-83.747510000,117.9,10.2,3589.4303,382.00,
32.193760000,-83.747340000,116.0,6.4,3589.5742,143.94,
32.213790000,-83.745360000,113.1,4.8,3591.8032,2228.97,
32.215570000,-83.745110000,112.0,6.8,3592.0020,198.79,
32.217250000,-83.744760000,111.9,10.0,3592.1912,189.20,
32.237020000,-83.740010000,121.0,11.5,3594.4288,2237.56,
32.238240000,-83.739820000,123.6,7.5,3594.5652,136.47,
32.239660000,-83.739810000,124.0,0.3,3594.7227,157.47,
32.240480000,-83.739910000,124.0,354.1,3594.8141,91.42,
32.241590000,-83.740160000,124.0,349.2,3594.9394,125.32,
32.243040000,-83.740730000,126.3,341.6,3595.1090,169.53,
32.253750000,-83.746950000,124.5,333.8,3596.4334,1324.42,
32.254920000,-83.747560000,127.0,336.2,3596.5753,141.91,
32.255890000,-83.747970000,128.7,340.3,3596.6896,114.29,
32.258450000,-83.748830000,128.0,344.1,3596.9848,295.22,
32.277190000,-83.754680000,127.0,345.2,3599.1348,2149.96,
32.290320000,-83.758840000,132.2,345.0,3600.6426,1507.82,
32.294240000,-83.760050000,130.1,345.4,3601.0920,449.39,
32.296440000,-83.760590000,127.9,348.3,3601.3412,249.21,
32.306140000,-83.762290000,127.0,351.6,3602.4287,1087.50,
32.332280000,-83.766760000,131.7,351.8,3605.3578,2929.13,
32.339610000,-83.768000000,140.3,351.9,3606.1790,821.18,
32.342660000,-83.768440000,145.0,353.1,3606.5197,340.75,
32.343840000,-83.768520000,143.0,356.7,3606.6508,131.07,
32.345590000,-83.768530000,141.8,359.7,3606.8449,194.06,
32.376870000,-83.767960000,143.0,0.9,3610.3140,3469.15,
32.380840000,-83.767970000,148.0,359.9,3610.7543,440.25,
32.383290000,-83.767920000,149.9,1.0,3611.0260,271.73,
32.385020000,-83.767790000,149.0,3.6,3611.2182,192.24,
32.386730000,-83.767510000,144.8,7.9,3611.4097,191.45,
32.411220000,-83.763250000,106.7,8.4,3614.1549,2745.20,
32.412540000,-83.762960000,106.0,10.5,3614.3038,148.90,
32.414000000,-83.762560000,106.8,13.0,3614.4700,166.22,
32.418730000,-83.760970000,87.1,15.8,3615.0154,545.44,
32.428140000,-83.757710000,103.0,16.3,3616.1031,1087.63,
32.430010000,-83.757170000,103.2,13.7,3616.3166,213.50,
32.431870000,-83.756780000,106.0,10.0,3616.5261,209.50,
32.450500000,-83.753890000,103.0,7.5,3618.6098,2083.76,
32.451610000,-83.753650000,103.0,10.3,3618.7350,125.14,
32.452410000,-83.753400000,102.8,14.8,3618.8268,91.78,
32.453420000,-83.752960000,101.7,20.2,3618.9462,119.40,
32.463510000,-83.747630000,106.3,24.0,3620.1722,1226.02,
32.469290000,-83.744640000,118.4,23.6,3620.8721,699.90,
32.470720000,-83.744040000,122.2,19.5,3621.0404,168.31,
32.471980000,-83.743600000,122.9,16.4,3621.1861,145.72,
32.473920000,-83.743030000,119.8,13.9,3621.4078,221.71,
32.476330000,-83.742530000,118.0,9.9,3621.6792,271.36,
32.478180000,-83.742340000,120.7,5.0,3621.8851,205.93,
32.479930000,-83.742250000,122.0,2.5,3622.0794,194.25,
32.481130000,-83.742250000,121.9,0.0,3622.2124,133.07,
32.511070000,-83.743000000,122.6,358.8,3625.5334,3320.96,
32.528290000,-83.743250000,99.6,359.3,3627.4432,1909.77,
32.540070000,-83.743690000,112.7,358.2,3628.7502,1307.01,
32.556870000,-83.744090000,130.2,358.9,3630.6136,1863.44,
32.559210000,-83.744060000,135.4,0.6,3630.8731,259.51,
32.580010000,-83.743340000,144.0,1.7,3633.1808,2307.64,
32.597630000,-83.742510000,142.0,2.3,3635.1363,1955.56,
32.600840000,-83.742380000,143.0,2.0,3635.4925,356.19,
32.602390000,-83.742380000,142.7,0.0,3635.6644,171.89,
32.616320000,-83.742760000,130.0,358.7,3637.2096,1545.21,
32.670280000,-83.744470000,154.0,358.5,3643.1959,5986.21,
32.671580000,-83.744470000,155.8,0.0,3643.3400,144.17,
32.673330000,-83.744310000,155.0,4.4,3643.5347,194.65,
32.674700000,-83.744060000,151.6,8.7,3643.6884,153.73,
32.676250000,-83.743660000,146.6,12.3,3643.8643,175.94,
32.684100000,-83.741060000,116.4,15.6,3644.7684,904.06,
32.704160000,-83.733950000,98.0,16.6,3647.0908,2322.40,
32.739500000,-83.721510000,134.5,16.5,3651.1798,4089.02,
32.740640000,-83.720990000,138.7,21.0,3651.3153,135.49,
32.741590000,-83.720470000,142.7,24.7,3651.4314,116.08,
32.748100000,-83.716000000,137.4,30.0,3652.2661,834.70,
32.749070000,-83.715220000,130.2,34.1,3652.3962,130.06,
32.750600000,-83.713790000,117.4,38.2,3652.6124,216.22,
32.752580000,-83.712090000,129.4,35.8,3652.8837,271.29,
32.753410000,-83.711270000,128.5,39.7,3653.0036,119.91,
32.753410000,-83.711270000,128.5,39.7,3653.0036,0.00,
32.753630000,-83.711210000,127.5,12.9,3653.0286,25.04,
32.754890000,-83.710190000,124.9,34.2,3653.1979,169.30,
32.755380000,-83.709890000,127.2,27.2,3653.2591,61.18,
32.756300000,-83.709480000,122.5,20.5,3653.3681,109.02,
32.756830000,-83.709340000,119.8,12.5,3653.4283,60.22,
32.757400000,-83.709270000,115.5,5.9,3653.4919,63.55,
32.758090000,-83.709290000,111.3,358.6,3653.5684,76.54,
32.758650000,-83.709360000,105.6,354.0,3653.6309,62.45,
32.759110000,-83.709490000,101.4,346.6,3653.6833,52.45,
32.760520000,-83.710040000,91.3,341.8,3653.8480,164.64,
32.761490000,-83.710290000,89.6,347.8,3653.9581,110.09,
32.762140000,-83.710390000,88.6,352.6,3654.0308,72.69,
32.762820000,-83.710430000,88.0,357.2,3654.1063,75.51,
32.771050000,-83.710390000,88.0,0.2,3655.0190,912.72,
32.771980000,-83.710450000,89.0,356.9,3655.1223,103.29,
32.772800000,-83.710660000,90.0,347.8,3655.2153,93.04,
32.773340000,-83.710860000,90.0,342.7,3655.2781,62.75,
32.773940000,-83.711180000,91.0,335.8,3655.3511,72.98,
32.785700000,-83.718600000,106.0,332.1,3656.8289,1477.88,
32.786770000,-83.719130000,100.8,337.4,3656.9576,128.63,
32.787370000,-83.719340000,101.6,343.6,3657.0270,69.39,
32.788160000,-83.719520000,101.3,349.2,3657.1162,89.22,
32.798320000,-83.720620000,96.0,354.8,3658.2476,1131.45,
32.799260000,-83.720820000,97.0,349.9,3658.3535,105.92,
32.800430000,-83.721170000,101.3,345.9,3658.4874,133.83,
32.802200000,-83.721920000,102.9,340.4,3658.6959,208.49,
32.813350000,-83.727310000,120.2,337.9,3660.0315,1335.62,
32.815550000,-83.728230000,128.0,340.6,3660.2902,258.75,
32.817750000,-83.728930000,130.3,345.0,3660.5429,252.64,
32.828860000,-83.731690000,148.7,348.2,3661.8018,1258.93,
32.830270000,-83.732100000,152.1,346.3,3661.9628,161.01,
32.831920000,-83.732690000,162.5,343.3,3662.1539,191.14,
32.844150000,-83.738260000,153.4,339.1,3663.6071,1453.12,
32.855210000,-83.743380000,110.2,338.8,3664.9240,1316.89,
32.856250000,-83.743960000,115.8,334.9,3665.0514,127.48,
32.857150000,-83.744560000,116.5,330.8,3665.1660,114.53,
32.858520000,-83.745650000,126.2,326.2,3665.3490,183.01,
32.859280000,-83.746360000,130.0,321.9,3665.4563,107.33,
32.881520000,-83.770510000,139.9,317.6,3668.8017,3345.43,
32.882770000,-83.771810000,143.5,318.9,3668.9862,184.44,
32.883880000,-83.772870000,141.0,321.3,3669.1443,158.09,
32.884980000,-83.773840000,139.0,323.5,3669.2963,152.06,
32.906950000,-83.791460000,155.0,326.0,3672.2382,2941.85,
32.908600000,-83.792740000,158.9,326.9,3672.4569,218.69,
32.909690000,-83.793490000,160.5,330.0,3672.5966,139.77,
32.910800000,-83.794200000,158.5,331.8,3672.7365,139.88,
32.912020000,-83.794890000,155.1,334.6,3672.8864,149.91,
32.942970000,-83.811230000,167.9,336.1,3676.6437,3757.31,
32.944190000,-83.811820000,170.6,337.9,3676.7898,146.12,
32.944930000,-83.812080000,172.7,343.6,3676.8754,85.59,
32.945640000,-83.812260000,174.4,348.0,3676.9560,80.52,
32.946580000,-83.812400000,176.0,352.9,3677.0610,105.07,
32.947210000,-83.812420000,176.7,358.5,3677.1309,69.89,
32.956440000,-83.812110000,183.4,1.6,3678.1550,1024.05,
32.957700000,-83.812320000,181.8,352.0,3678.2961,141.11,
32.958270000,-83.812560000,180.7,340.5,3678.3632,67.08,
32.958870000,-83.812910000,178.0,333.9,3678.4373,74.15,
32.959230000,-83.813170000,176.4,328.8,3678.4841,46.74,
32.960490000,-83.814350000,168.9,321.8,3678.6621,178.04,
32.960490000,-83.814350000,168.9,321.8,3678.6621,0.00,
32.970800000,-83.825390000,152.6,318.1,3680.2025,1540.35,
32.971840000,-83.826330000,146.8,322.8,3680.3475,145.00,
32.973090000,-83.827170000,141.1,330.6,3680.5068,159.32,
32.982430000,-83.832440000,145.7,334.7,3681.6538,1147.02,
32.982910000,-83.832740000,148.3,332.3,3681.7140,60.17,
32.983650000,-83.833310000,151.1,327.1,3681.8118,97.85,
32.984150000,-83.833820000,154.2,319.4,3681.8849,73.13,
32.984600000,-83.834390000,155.8,313.3,3681.9579,73.00,
32.988900000,-83.840580000,161.0,309.6,3682.7077,749.77,
32.990680000,-83.843160000,166.1,309.4,3683.0193,311.64,
32.991920000,-83.845140000,169.0,306.7,3683.2499,230.56,
32.997840000,-83.855880000,143.1,303.3,3684.4493,1199.40,
32.998600000,-83.857160000,145.0,305.3,3684.5956,146.33,
33.000980000,-83.860800000,160.3,307.9,3685.0262,430.57,
33.002140000,-83.862700000,168.1,306.1,3685.2455,219.27,
33.006690000,-83.870600000,162.1,304.5,3686.1397,894.23,
33.018280000,-83.891010000,182.8,304.1,3688.4395,2299.85,
33.028800000,-83.911170000,203.3,301.9,3690.6551,2215.60,
33.029510000,-83.912360000,205.2,305.4,3690.7914,136.23,
33.032380000,-83.916840000,190.3,307.4,3691.3172,525.81,
33.035250000,-83.921470000,205.9,306.5,3691.8542,537.02,
33.036040000,-83.923000000,207.5,301.6,3692.0218,167.64,
33.036660000,-83.924450000,207.0,297.0,3692.1738,151.91,
33.036870000,-83.924980000,205.6,295.3,3692.2285,54.71,
33.037330000,-83.926600000,196.7,288.7,3692.3882,159.70,
33.037630000,-83.927510000,198.5,291.5,3692.4795,91.29,
33.038360000,-83.929250000,193.9,296.6,3692.6610,181.59,
33.042960000,-83.937910000,192.3,302.4,3693.6174,956.37,
33.043560000,-83.938940000,194.3,304.8,3693.7344,116.98,
33.044300000,-83.940050000,198.7,308.5,3693.8666,132.23,
33.044960000,-83.940910000,203.1,312.5,3693.9753,108.68,
33.053250000,-83.950390000,214.9,316.2,3695.2517,1276.45,
33.054830000,-83.952440000,211.8,312.6,3695.5113,259.54,
33.079640000,-83.987150000,170.2,310.5,3699.7630,4251.72,
33.080850000,-83.988620000,168.9,314.5,3699.9550,191.95,
33.081320000,-83.989090000,167.8,320.0,3700.0231,68.14,
33.082370000,-83.989980000,167.6,324.6,3700.1662,143.06,
33.083240000,-83.990570000,169.3,330.4,3700.2773,111.11,
33.084060000,-83.991060000,171.1,333.4,3700.3791,101.80,
33.086570000,-83.992230000,171.2,338.7,3700.6781,299.04,
33.087670000,-83.992840000,169.4,335.1,3700.8127,134.63,
33.093680000,-83.997250000,197.0,328.4,3701.5962,783.44,
33.095210000,-83.998130000,198.0,334.3,3701.7847,188.53,
33.096720000,-83.998760000,199.7,340.7,3701.9622,177.49,
33.097810000,-83.999120000,198.0,344.5,3702.0877,125.47,
33.101460000,-84.000160000,184.3,346.6,3702.5040,416.29,
33.107840000,-84.001930000,184.1,346.9,3703.2306,726.61,
33.109460000,-84.002270000,187.1,350.0,3703.4130,182.45,
33.120640000,-84.004160000,170.0,351.9,3704.6655,1252.42,
33.121360000,-84.004360000,167.0,346.9,3704.7475,82.01,
33.122400000,-84.004750000,168.6,342.6,3704.8684,120.95,
33.123960000,-84.005570000,171.8,336.2,3705.0576,189.18,
33.125240000,-84.006490000,173.5,329.0,3705.2235,165.90,
33.125820000,-84.007000000,174.0,323.6,3705.3035,80.02,
33.126410000,-84.007590000,174.0,320.1,3705.3890,85.52,
33.143780000,-84.027670000,194.2,315.9,3708.0764,2687.36,
33.145120000,-84.028970000,188.4,320.9,3708.2682,191.83,
33.145660000,-84.029430000,185.7,324.5,3708.3419,73.68,
33.146830000,-84.030290000,181.3,328.4,3708.4945,152.56,
33.147480000,-84.030690000,178.1,332.7,3708.5756,81.18,
33.148750000,-84.031370000,174.3,335.9,3708.7301,154.48,
33.171630000,-84.042790000,200.2,337.3,3711.4822,2752.10,
33.172790000,-84.043400000,199.3,336.2,3711.6229,140.67,
33.174950000,-84.044650000,198.0,334.2,3711.8893,266.42,
33.177150000,-84.046210000,194.1,329.3,3712.1734,284.08,
33.187970000,-84.055570000,198.7,324.1,3713.6573,1483.93,
33.189110000,-84.056440000,200.8,327.4,3713.8075,150.23,
33.190270000,-84.057150000,201.7,332.9,3713.9522,144.69,
33.190990000,-84.057530000,203.6,336.2,3714.0396,87.36,
33.192710000,-84.058230000,206.1,341.2,3714.2412,201.62,
33.193670000,-84.058510000,207.0,346.3,3714.3508,109.63,
33.194850000,-84.058750000,205.5,350.3,3714.4836,132.77,
33.203530000,-84.059780000,198.7,354.3,3715.4511,967.46,
33.204380000,-84.059910000,201.0,352.7,3715.5461,95.05,
33.205590000,-84.060240000,201.0,347.1,3715.6838,137.68,
33.206350000,-84.060510000,202.7,343.4,3715.7718,87.97,
33.207480000,-84.060980000,208.6,340.8,3715.9045,132.77,
33.208300000,-84.061400000,207.8,336.8,3716.0036,99.02,
33.209690000,-84.062280000,211.9,332.1,3716.1782,174.63,
33.211910000,-84.063990000,213.6,327.2,3716.4715,293.32,
33.213910000,-84.065650000,210.4,325.2,3716.7420,270.47,
33.228360000,-84.077300000,207.4,326.0,3718.6779,1935.93,
33.229490000,-84.078120000,209.6,328.7,3718.8247,146.80,
33.230540000,-84.078730000,209.6,334.1,3718.9543,129.59,
33.231840000,-84.079340000,206.8,338.6,3719.1093,154.99,
33.245150000,-84.084480000,204.9,342.1,3720.6613,1551.98,
33.246100000,-84.084900000,202.4,339.7,3720.7737,112.40,
33.247160000,-84.085470000,195.9,335.8,3720.9027,129.01,
33.264650000,-84.097380000,196.6,330.3,3723.1375,2234.83,
33.268540000,-84.099970000,223.7,330.9,3723.6318,494.34,
33.274530000,-84.104090000,205.0,330.1,3724.3991,767.26,
33.276290000,-84.105180000,191.8,332.6,3724.6191,220.03,
33.277810000,-84.105980000,207.1,336.2,3724.8035,184.32,
33.280100000,-84.107000000,208.6,339.6,3725.0746,271.18,
33.282110000,-84.107700000,213.3,343.8,3725.3069,232.27,
33.287550000,-84.109190000,209.7,347.1,3725.9260,619.11,
33.294870000,-84.111100000,201.0,347.7,3726.7571,831.12,
33.298840000,-84.112240000,193.4,346.5,3727.2101,452.93,
33.304430000,-84.113730000,206.0,347.4,3727.8454,635.33,
33.306590000,-84.114380000,213.2,345.9,3728.0925,247.10,
33.308540000,-84.115050000,224.4,344.0,3728.3176,225.10,
33.310620000,-84.115880000,222.8,341.6,3728.5609,243.30,
33.316240000,-84.118380000,204.6,339.6,3729.2263,665.37,
33.318010000,-84.119080000,227.0,341.7,3729.4331,206.85,
33.318840000,-84.119490000,216.8,337.6,3729.5328,99.66,
33.319690000,-84.119830000,212.5,341.5,3729.6322,99.45,
33.321760000,-84.120540000,228.3,344.0,3729.8711,238.91,
33.322730000,-84.120810000,223.7,346.9,3729.9816,110.48,
33.325770000,-84.121380000,206.0,351.1,3730.3229,341.32,
33.336070000,-84.122620000,239.9,354.3,3731.4711,1148.20,
33.338280000,-84.122820000,221.0,355.7,3731.7169,245.82,
33.350070000,-84.124200000,238.8,354.4,3733.0309,1313.93,
33.351840000,-84.124510000,239.8,351.7,3733.2293,198.42,
33.353150000,-84.124920000,247.3,345.3,3733.3795,150.22,
33.355190000,-84.125830000,239.3,339.6,3733.6211,241.59,
33.365440000,-84.131040000,254.3,337.0,3734.8570,1235.93,
33.366720000,-84.131760000,249.8,334.8,3735.0140,156.99,
33.377740000,-84.138530000,255.7,332.8,3736.3891,1375.06,
33.393540000,-84.146590000,261.5,336.9,3738.2952,1906.12,
33.404440000,-84.153560000,268.2,331.9,3739.6671,1371.85,
33.405120000,-84.154050000,268.9,329.0,3739.7552,88.12,
33.406470000,-84.155230000,271.3,323.9,3739.9408,185.66,
33.407310000,-84.156090000,270.0,319.5,3740.0636,122.80,
33.408530000,-84.157540000,261.8,315.2,3740.2547,191.06,
33.427990000,-84.182120000,261.8,313.5,3743.3987,3144.05,
33.430000000,-84.184570000,267.0,314.5,3743.7175,318.77,
33.431190000,-84.185860000,263.7,317.9,3743.8959,178.36,
33.432480000,-84.187130000,261.1,320.6,3744.0814,185.52,
33.434720000,-84.189060000,249.0,324.3,3744.3879,306.49,
33.451930000,-84.203420000,244.0,325.2,3746.7173,2329.46,
33.455390000,-84.206300000,235.0,325.2,3747.1853,467.94,
33.456200000,-84.206910000,235.0,327.9,3747.2915,106.24,
33.457490000,-84.207760000,236.0,331.2,3747.4550,163.45,
33.459350000,-84.208680000,243.9,337.6,3747.6783,223.32,
33.463250000,-84.210320000,256.6,340.7,3748.1369,458.64,
33.469910000,-84.213020000,236.0,341.3,3748.9171,780.15,
33.472150000,-84.213990000,252.4,340.1,3749.1814,264.30,
33.474770000,-84.215000000,247.0,342.2,3749.4868,305.38,
33.476390000,-84.215510000,249.8,345.3,3749.6726,185.83,
33.481310000,-84.216890000,268.0,346.8,3750.2332,560.56,
33.492200000,-84.219840000,246.3,347.3,3751.4717,1238.57,
33.493550000,-84.220300000,248.6,344.1,3751.6275,155.72,
33.494660000,-84.220780000,246.4,340.2,3751.7584,130.95,
33.496130000,-84.221590000,240.6,335.3,3751.9380,179.58,
33.497470000,-84.222550000,232.5,329.1,3752.1113,173.34,
33.498300000,-84.223260000,227.3,324.5,3752.2246,113.26,
33.506780000,-84.231220000,241.5,322.0,3753.4211,1196.54,
33.508040000,-84.232570000,244.5,318.2,3753.6089,187.79,
33.509130000,-84.233950000,240.1,313.4,3753.7851,176.23,
33.515560000,-84.242660000,219.0,311.5,3754.8638,1078.65,
33.516400000,-84.243660000,220.9,315.2,3754.9954,131.57,
33.517500000,-84.244820000,222.4,318.7,3755.1581,162.79,
33.531240000,-84.258360000,237.0,320.6,3757.1341,1975.99,
33.532720000,-84.259640000,235.7,324.2,3757.3368,202.69,
33.535900000,-84.262220000,233.5,325.9,3757.7632,426.42,
33.542110000,-84.267120000,241.0,326.7,3758.5888,825.56,
33.542680000,-84.267730000,243.6,318.3,3758.6737,84.89,
33.543180000,-84.268430000,245.4,310.6,3758.7591,85.45,
33.543550000,-84.269150000,246.0,301.7,3758.8376,78.46,
33.543730000,-84.269580000,246.8,296.7,3758.8822,44.65,
33.544810000,-84.272990000,258.7,290.8,3759.2208,338.60,
33.545460000,-84.274850000,261.0,292.7,3759.4080,187.19,
33.552690000,-84.293140000,258.2,295.4,3761.2864,1878.37,
33.553600000,-84.295820000,258.1,292.2,3761.5550,268.57,
33.556810000,-84.305680000,263.6,291.3,3762.5374,982.42,
33.557650000,-84.307680000,269.2,296.7,3762.7452,207.78,
33.558550000,-84.309330000,273.6,303.2,3762.9280,182.87,
33.561760000,-84.314780000,273.3,305.3,3763.5468,618.77,
33.564260000,-84.318970000,268.8,305.6,3764.0246,477.76,
33.565130000,-84.320350000,270.0,307.1,3764.1850,160.41,
33.573960000,-84.333590000,271.2,308.7,3765.7567,1571.74,
33.574810000,-84.335150000,279.5,303.2,3765.9295,172.82,
33.575480000,-84.336670000,279.1,297.9,3766.0890,159.49,
33.575960000,-84.338000000,273.5,293.4,3766.2235,134.47,
33.576420000,-84.339640000,275.8,288.6,3766.3841,160.58,
33.581910000,-84.365080000,273.0,284.5,3768.8231,2439.03,
33.582310000,-84.366850000,265.0,285.2,3768.9933,170.20,
33.582770000,-84.368600000,267.0,287.5,3769.1636,170.28,
33.585570000,-84.378540000,277.4,288.7,3770.1372,973.61,
33.586220000,-84.380590000,276.4,290.8,3770.3407,203.50,
33.586630000,-84.381470000,272.5,299.2,3770.4342,93.50,
33.587010000,-84.382070000,268.4,307.2,3770.5041,69.85,
33.587560000,-84.382740000,265.3,314.6,3770.5912,87.12,
33.588350000,-84.383410000,265.0,324.8,3770.6986,107.45,
33.589020000,-84.383810000,265.0,333.6,3770.7817,83.07,
33.590590000,-84.384510000,263.2,339.6,3770.9676,185.86,
33.591160000,-84.384820000,264.0,335.6,3771.0370,69.46,
33.592500000,-84.385700000,266.0,331.3,3771.2066,169.59,
33.599080000,-84.390370000,263.4,329.4,3772.0555,848.84,
33.599840000,-84.390870000,262.9,331.3,3772.1517,96.23,
33.606180000,-84.394530000,264.0,334.3,3772.9326,780.95,
33.607480000,-84.395230000,267.7,335.8,3773.0908,158.15,
33.608940000,-84.395840000,270.2,340.8,3773.2623,171.55,
33.610150000,-84.396230000,272.1,345.0,3773.4013,139.00,
33.619300000,-84.398820000,269.4,346.7,3774.4443,1042.95,
33.621390000,-84.399360000,268.0,347.9,3774.6815,237.17,
33.622660000,-84.399620000,268.0,350.3,3774.8244,142.91,
33.626590000,-84.400170000,270.0,353.4,3775.2632,438.88,
33.631060000,-84.400590000,274.9,355.5,3775.7606,497.32,
33.634960000,-84.401090000,275.1,353.9,3776.1956,435.05,
33.635860000,-84.401130000,274.9,357.9,3776.2955,99.89,
33.636960000,-84.401060000,276.0,3.0,3776.4177,122.18,
33.637870000,-84.400890000,277.0,8.8,3776.5199,102.16,
33.638630000,-84.400680000,277.0,13.0,3776.6064,86.52,
33.654870000,-84.395160000,294.0,15.8,3778.4790,1872.65,
33.655960000,-84.394900000,296.0,11.2,3778.6023,123.28,
33.657110000,-84.394730000,297.0,7.0,3778.7308,128.52,
33.658440000,-84.394640000,297.8,3.2,3778.8786,147.75,
33.659570000,-84.394690000,293.0,357.9,3779.0040,125.42,
33.661150000,-84.394920000,287.6,353.1,3779.1805,176.54,
33.663050000,-84.395400000,283.0,348.1,3779.3959,215.39,
33.667880000,-84.397270000,281.1,342.1,3779.9590,563.10,
33.669050000,-84.397570000,281.9,348.0,3780.0918,132.72,
33.670400000,-84.397610000,278.6,358.6,3780.2415,149.78,
33.674080000,-84.397450000,282.0,2.1,3780.6500,408.44,
33.675600000,-84.397500000,284.0,358.4,3780.8186,168.66,
33.682380000,-84.398550000,260.5,352.7,3781.5769,758.29,
33.684460000,-84.398650000,257.0,357.7,3781.8078,230.89,
33.685500000,-84.398630000,256.7,0.9,3781.9232,115.37,
33.686720000,-84.398800000,255.5,353.4,3782.0594,136.23,
33.687080000,-84.398920000,255.9,344.5,3782.1009,41.45,
33.687880000,-84.399300000,258.4,338.4,3782.1963,95.47,
33.688170000,-84.399500000,258.9,330.2,3782.2335,37.13,
33.693590000,-84.403630000,285.0,327.6,3782.9462,712.77,
